company,date,year,indid,ind,行业,sfcy,rd,rda,fin,size,lev,grow,share,board,ip,roe,ocf,pat,inv,m2,sfin,guquan,efi
002351,2014-12-31,2014,C39,1,计算机、通信和其他电子设备制造业,1,17.48177719,0.021743905,0.055375945,21.31019783,0.070180178,-0.0007203,0.317000002,0.333333343,0.023666,0.055068001,0.033109296,4.454347296,0.693147181,0.110100001,0.047825303,0,22.07897212
002351,2015-12-31,2015,C39,1,计算机、通信和其他电子设备制造业,1,17.46697044,0.020379761,0.090147309,21.36018372,0.085080139,-0.00029272,0.317000002,0.333333343,0.025002999,0.056883998,0.022285238,4.477336814,1.098612289,0.133399993,0.07842356,0,22.1756756
002351,2016-12-31,2016,C39,1,计算机、通信和其他电子设备制造业,1,17.78072739,0.027159948,0.168083072,21.38673973,0.094538413,0.00097814,0.317000002,0.333333343,0.035153002,0.046746999,-0.032361537,4.736198448,1.609437912,0.113300003,0.159013912,0,21.94903927
002351,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,1,17.87213707,0.028739469,0.085301884,21.42162132,0.127470657,0.00240463,0.317000002,0.333333343,0.036656,0.064515002,-0.015854066,4.927253685,1.609437912,0.081100002,0.07522212,0,
002351,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,1,17.93634033,0.030970832,0.089637995,21.4110508,0.108151101,-0.00022118,0.31309998,0.333333343,0.049904998,0.025694,0.027445162,,,0.069899999,0.086106136,0,
002352,2010-12-31,2010,C33,0,金属制品业,1,15.35923576,0.005774231,0.337477267,20.51358604,0.132382065,0.00141697,0.461400002,0.333333343,0.008944,0.054455001,-0.097217418,,,0.189500004,0.337477267,0,
002352,2011-12-31,2011,C33,0,金属制品业,1,16.17629623,0.010252758,0.24778682,20.75650406,0.438708723,0.00461371,0.461400002,0.333333343,0.00931,0.057748001,0.016042013,2.397895273,0,0.173199996,0.24778682,0,
002352,2012-12-31,2012,C33,0,金属制品业,1,17.17342758,0.027675284,0.119743846,20.76064301,0.458265036,0.00205886,0.461400002,0.333333343,0.008944,0.066813,0.026122255,2.48490665,0,0.143900007,0.11968606,0,
002352,2013-12-31,2013,C33,0,金属制品业,1,17.00727081,0.021135161,0.190761417,20.86408806,0.588100135,-0.00133696,0.461400002,0.333333343,0.008944,0.056072,-0.099267922,2.63905733,1.609437912,0.135900006,0.189913422,0,
002352,2014-12-31,2014,C33,0,金属制品业,1,17.04493904,0.026210794,0.123872064,20.68652344,0.342707366,0.00125557,0.458800018,0.428571433,0.009391,0.033441,0.154104233,2.995732274,1.609437912,0.110100001,0.113188125,0,10.81977828
002352,2015-12-31,2015,C33,0,金属制品业,1,17.05549049,0.028837657,0.117700867,20.6015625,0.25057739,-0.00177421,0.42900002,0.428571433,0.009487,0.035248999,0.119604461,3.091042453,1.609437912,0.133399993,0.106177233,0,
002352,2017-12-31,2017,G60,0,邮政业,1,20.60020828,0.020238724,0.367424041,24.51177597,0.76154989,0.00236795,0.612500012,0.333333343,0.218437999,0.178342,0.105936795,5.96100534,2.302585093,0.081100002,0.300660938,0,
002352,2018-12-31,2018,G60,0,邮政业,1,20.60020828,0.030107349,0.307521522,24.51177597,0.940041125,0.00279184,0.611500025,0.333333343,0.218437999,0.127835006,0.075751148,,,0.069899999,0.225450799,0,
002353,2012-12-31,2012,C35,1,专用设备制造业,1,18.70548058,0.02838468,0.206729636,22.26738548,0.481645018,0.00632847,0.264099985,0.333333343,0.02201,0.224371001,0.037295505,4.905274778,1.098612289,0.143900007,0.20623374,0,
002353,2013-12-31,2013,C35,1,专用设备制造业,1,19.13340378,0.02959748,0.158206955,22.65347099,0.70689553,0.00552092,0.248999998,0.333333343,0.041528001,0.274619013,0.073967136,5.327876169,2.302585093,0.135900006,0.158041686,0,
002353,2014-12-31,2014,C35,1,专用设备制造业,1,19.16550446,0.018834788,0.226095706,23.13755417,0.373193353,0.00205492,0.23120001,0.333333343,0.031612001,0.200128004,0.040941693,5.549076085,2.564949357,0.110100001,0.223428875,0,20.75029474
002353,2015-12-31,2015,C35,1,专用设备制造业,1,18.77464104,0.013708437,0.190188736,23.06438446,0.295063704,-0.00366325,0.2236,0.375,0.044206001,0.017889,0.006636058,5.924255797,3.17805383,0.133399993,0.177482784,0,20.58469319
002353,2016-12-31,2016,C35,1,专用设备制造业,1,18.62760544,0.012227124,0.144923508,23.03170395,0.247218147,2.568E-05,0.224599987,0.375,0.035007,0.014903,0.034438375,5.80814249,3.80666249,0.113300003,0.138866127,0,21.2864353
002353,2017-12-31,2017,C35,1,专用设备制造业,1,18.66726112,0.012427255,0.132741526,23.05512619,0.26024574,0.00124653,0.223999992,0.375,0.045931999,0.009328,0.043115973,5.789960171,4.204692619,0.081100002,0.128078312,0,22.86910355
002353,2018-12-31,2018,C35,1,专用设备制造业,1,18.78675461,0.012100927,0.132943064,23.20122719,0.375126779,0.00442316,0.223999992,0.375,0.044911999,0.075630002,0.003751973,,,0.069899999,0.129666641,0,
002354,2014-12-31,2014,C20,0,木材加工及木、竹、藤、棕、草制品业,1,18.33453369,0.107360475,0.711220324,20.42776871,0.122387424,0.0017458,0.21360001,0.333333343,0.045669999,0.321397007,0.175025865,0,0,0.110100001,0.306875437,0,
002354,2015-12-31,2015,I64,0,互联网和相关服务,1,18.63771248,0.017005326,0.200214654,22.71194077,0.477946818,0.00978477,0.159700006,0.333333343,0.090879999,0.127151996,0.043775287,0,0,0.133399993,0.099036969,0,
002354,2016-12-31,2016,I64,0,互联网和相关服务,1,18.90046883,0.021862982,0.273407489,22.72342873,0.300381154,0.00780161,0.159700006,0.333333343,0.089670002,0.102435,0.067949124,0,0,0.113300003,0.075422131,0,
002354,2017-12-31,2017,I64,0,互联网和相关服务,1,19.80784798,0.027405342,0.23267673,23.40486526,0.530750394,0.008517209,0.13939999,0.333333343,0.083010003,0.162882,0.061215252,0,0,0.081100002,0.124717996,0,
002355,2010-12-31,2010,C36,0,汽车制造业,1,17.65723991,0.026248716,0.279954255,21.29737854,0.506298006,0.00254724,0.435000002,0.333333343,0.0149,0.122271001,-0.061727691,1.386294361,0,0.189500004,0.279954255,0,
002355,2011-12-31,2011,C36,0,汽车制造业,1,17.70128632,0.023250865,0.133718431,21.46269989,0.646021664,0.00125663,0.413100004,0.333333343,0.016772,0.096317999,0.010356007,1.791759469,0,0.173199996,0.133718431,0,
002355,2013-12-31,2013,C36,0,汽车制造业,1,17.51930809,0.013921516,0.096668847,21.79362869,0.509100854,0.00133432,0.338400006,0.375,0.01505,0.036789998,0.001532917,2.397895273,0,0.135900006,0.096234038,0,
002355,2014-12-31,2014,C36,0,汽车制造业,1,17.58418465,0.01471096,0.148553133,21.80334663,0.491230637,0.00031553,0.338400006,0.333333343,0.01279,0.025602,0.025556033,2.397895273,0,0.110100001,0.142949909,0,
002355,2015-12-31,2015,C36,0,汽车制造业,1,17.43297005,0.011486609,0.111135952,21.89954376,0.592479289,-0.00165486,0.338400006,0.333333343,0.01243,0.016287001,0.034451518,3.258096538,0.693147181,0.133399993,0.105603896,0,19.73440441
002355,2016-12-31,2016,C36,0,汽车制造业,1,17.59755516,0.011054761,0.175999999,22.10244942,0.87897867,0.00170964,0.338400006,0.333333343,0.011846,0.039836001,0.043410704,4.406719247,1.791759469,0.113300003,0.15151684,0,19.96611333
002355,2017-12-31,2017,C36,0,汽车制造业,1,17.84828949,0.013172018,0.16180703,22.17794991,0.947660089,0.00442401,0.338400006,0.333333343,0.02568,0.045602001,-0.011889929,4.510859507,2.564949357,0.081100002,0.088444024,0,
002355,2018-12-31,2018,C36,0,汽车制造业,1,17.88913155,0.011982145,0.174794853,22.31346893,0.677149117,0.00011543,0.278299987,0.375,0.025280001,-0.097713999,0.001208692,,,0.069899999,0.110201098,0,
002356,2010-12-31,2010,C40,1,仪器仪表制造业,1,16.97655296,0.019683462,0.590292156,20.90452957,0.283290774,0.00335764,0.637499988,0.333333343,0.015196,0.049568001,0.020730373,1.945910149,0,0.189500004,0.588647485,0,
002356,2012-12-31,2012,C40,1,仪器仪表制造业,1,17.1536293,0.01985864,0.407167941,21.07274437,0.477980465,0.00151814,0.637499988,0.333333343,0.017364999,0.021047,-0.024341382,2.833213344,1.098612289,0.143900007,0.405990869,0,12.20607265
002356,2013-12-31,2013,C40,1,仪器仪表制造业,1,17.37653732,0.024965027,0.191171721,21.06681633,0.469203323,1.799E-05,0.637499988,0.375,0.016392,0.017213,-0.035400901,3.218875825,1.098612289,0.135900006,0.190094784,0,20.6234455
002356,2015-12-31,2015,C40,1,仪器仪表制造业,1,16.80851746,0.007647178,0.106092691,21.68193626,0.628155947,0.00630263,0.492799997,0.375,0.025134001,0.067665003,-0.075706147,3.688879454,1.098612289,0.133399993,0.106092691,0,
002358,2011-12-31,2011,C38,1,电气机械及器材制造业,1,17.12221336,0.018357942,0.404303104,21.11990738,0.504629135,0.00452491,0.288199991,0.333333343,0.024937,0.140471995,0.041625369,5.549076085,0.693147181,0.173199996,0.404303104,0,
002358,2012-12-31,2012,C38,1,电气机械及器材制造业,1,17.38110352,0.020306509,0.1215128,21.27791595,0.517010748,0.00394741,0.288199991,0.333333343,0.025787,0.181743994,-0.046631996,5.638354669,1.609437912,0.143900007,0.1215128,0,
002358,2013-12-31,2013,C38,1,电气机械及器材制造业,1,17.7223568,0.017647199,0.235755727,21.75953484,0.482670844,0.00331957,0.249200001,0.333333343,0.024786999,0.172222003,0.010038784,5.683579767,1.791759469,0.135900006,0.235755727,0,
002358,2014-12-31,2014,C38,1,电气机械及器材制造业,1,17.99188042,0.016835986,0.167792141,22.07611656,0.831097543,-0.00147113,0.249200001,0.375,0.033050001,0.133165002,-0.014187112,5.771441123,1.791759469,0.110100001,0.167792141,0,19.33697148
002358,2016-12-31,2016,C38,1,电气机械及器材制造业,1,18.43590736,0.013577992,0.289945155,22.73521233,0.646936893,0.00747241,0.213300005,0.333333343,0.043981999,0.094083004,0.045660097,5.872117789,2.197224577,0.113300003,0.289945155,0,20.9856301
002358,2017-12-31,2017,C38,1,电气机械及器材制造业,1,18.63943291,0.014556949,0.251216203,22.86911964,0.74583292,0.00202788,0.213300005,0.333333343,0.048780002,0.093291,-0.02082127,6.107022888,2.833213344,0.081100002,0.251216203,0,
002358,2018-12-31,2018,C38,1,电气机械及器材制造业,1,18.38752365,0.010409376,0.101077259,22.95257187,0.84244293,-0.00239542,0.213300005,0.363636374,0.053562,0.055776,-0.088480361,,,0.069899999,0.101077259,0,
002359,2011-12-31,2011,C33,0,金属制品业,1,16.37301636,0.012571736,0.180915803,20.74932098,0.568535388,7.719E-05,0.240799993,0.333333343,0.017669,0.039494999,-0.016432848,3.36729583,0.693147181,0.173199996,0.180915803,0,
002359,2014-12-31,2014,C33,0,金属制品业,1,17.00433922,0.016056169,0.106055722,21.13600159,0.62586838,-0.00148834,0.188999996,0.333333343,0.013213,-0.084927,0.029402617,4.043051268,1.098612289,0.110100001,0.105503134,0,
002359,2015-12-31,2015,C33,0,金属制品业,1,17.15660477,0.020198774,0.091237761,21.05873871,0.486206442,0.00120527,0.299899995,0.333333343,0.026048001,0.012072,-0.010747252,3.871201011,1.609437912,0.133399993,0.090778209,0,
002360,2011-12-31,2011,C26,0,化学原料及化学制品制造业,1,16.29397583,0.017490439,0.355029374,20.34007645,0.100671202,0.00699722,0.251000017,0.363636374,0.008944,0.098700002,0.08036305,2.833213344,0.693147181,0.173199996,0.34713459,0,
002360,2012-12-31,2012,C26,0,化学原料及化学制品制造业,1,16.17343712,0.011468638,0.179703236,20.64157677,0.237393379,0.00074747,0.251000017,0.375,0.01129363,0.114825003,0.114367098,3.044522438,1.098612289,0.143900007,0.173997343,0,
002360,2013-12-31,2013,C26,0,化学原料及化学制品制造业,1,16.09430122,0.007850294,0.244046807,20.94150543,0.384900659,0.00465028,0.251000017,0.363636374,0.018142,0.177747995,0.163680375,3.135494216,1.386294361,0.135900006,0.239716634,0,
002360,2014-12-31,2014,C26,0,化学原料及化学制品制造业,1,15.89033985,0.005828986,0.340195835,21.03525162,0.340041578,0.0008428,0.230800003,0.363636374,0.020383,0.143425003,0.17957668,2.48490665,1.609437912,0.110100001,0.332344562,0,
002360,2015-12-31,2015,C26,0,化学原料及化学制品制造业,1,15.62845516,0.004705822,0.305477858,20.98740959,0.218077049,-0.00247823,0.230900005,0.363636374,0.01942,0.082558997,0.082701914,2.564949357,1.609437912,0.133399993,0.242609546,0,
002360,2016-12-31,2016,C26,0,化学原料及化学制品制造业,1,15.77328014,0.004950449,0.400552154,21.08155632,0.275502771,-0.00041596,0.212199986,0.333333343,0.017139001,0.084654003,0.104704216,2.772588722,2.079441542,0.113300003,0.343758643,0,
002360,2017-12-31,2017,C26,0,化学原料及化学制品制造业,1,15.89256859,0.005351691,0.392030537,21.12291145,0.366232097,0.00097794,0.212199986,0.333333343,0.020585001,0.091160998,0.103986844,2.772588722,2.197224577,0.081100002,0.341038138,0,
002360,2018-12-31,2018,C26,0,化学原料及化学制品制造业,1,15.96855927,0.006562953,0.267794579,20.99487305,0.219320253,0.00263302,0.212199986,0.333333343,0.01984,0.130605996,0.155221358,,,0.069899999,0.218727916,0,
002361,2011-12-31,2011,C26,0,化学原料及化学制品制造业,1,17.00989532,0.032361422,0.194867775,20.44068336,0.423612803,0.002844,0.352499992,0.400000006,0.013724,0.093235999,-0.027119383,2.302585093,0,0.173199996,0.194867775,0,
002361,2012-12-31,2012,C26,0,化学原料及化学制品制造业,1,17.05790901,0.02448762,0.149820104,20.76749611,0.773706496,0.00185564,0.352499992,0.400000006,0.014798,0.106838003,0.034538772,3.044522438,1.098612289,0.143900007,0.149820104,0,
002361,2013-12-31,2013,C26,0,化学原料及化学制品制造业,1,17.22916603,0.02491938,0.107710697,20.92127609,0.963030636,0.00192838,0.352499992,0.400000006,0.022711361,0.105231002,-0.033287633,2.48490665,1.386294361,0.135900006,0.107710697,0,
002361,2015-12-31,2015,C26,0,化学原料及化学制品制造业,1,17.66475868,0.019999584,0.246157765,21.5768013,0.36212042,-0.00056736,0.264899999,0.428571433,0.023384999,0.080476001,0.090382539,3.951243719,2.079441542,0.133399993,0.246157765,0,
002361,2016-12-31,2016,C26,0,化学原料及化学制品制造业,1,17.71173859,0.018926265,0.260319471,21.67894363,0.405997723,0.00198923,0.227800012,0.5,0.027334001,0.094547004,0.083302841,4.204692619,2.63905733,0.113300003,0.260319471,0,
002361,2017-12-31,2017,C26,0,化学原料及化学制品制造业,1,17.99655914,0.020615883,0.170667037,21.87825394,0.623059452,0.00293549,0.227800012,0.5,0.029471001,0.068221003,-0.058173511,4.465908119,3.135494216,0.081100002,0.170667037,0,
002361,2018-12-31,2018,C26,0,化学原料及化学制品制造业,1,18.16068268,0.02277611,0.154696912,21.94272614,0.828098178,0.00060111,0.234599993,0.5,0.031978,0.041781999,0.019893367,,,0.069899999,0.154696912,0,
002362,2012-12-31,2012,C39,1,计算机、通信和其他电子设备制造业,1,17.89658165,0.054270878,0.25577873,20.81035042,0.164634809,-0.00223637,0.224299997,0.363636374,0.064734124,0.012461,-0.047644079,6.202535517,4.852030264,0.143900007,0.255430698,0,
002362,2013-12-31,2013,C39,1,计算机、通信和其他电子设备制造业,1,17.89471436,0.069934137,0.152524352,20.55491638,0.174590126,-0.00326649,0.224299997,0.375,0.0572,-0.215627998,0.040190868,6.315358002,5.298317367,0.135900006,0.152308777,0,19.76875389
002362,2014-12-31,2014,C39,1,计算机、通信和其他电子设备制造业,1,17.72688103,0.058490824,0.276746005,20.56576538,0.160777867,0.0027105,0.224299997,0.428571433,0.063199997,0.014307,0.067784376,6.364750757,5.463831805,0.110100001,0.276530415,0,19.92512502
002362,2015-12-31,2015,C39,1,计算机、通信和其他电子设备制造业,1,17.81453514,0.064119443,0.133678243,20.56154442,0.136089399,0.00027868,0.224299997,0.333333343,0.071718998,0.006723,0.042433105,6.403574198,5.602118821,0.133399993,0.130867213,0,20.48119428
002362,2016-12-31,2016,C39,1,计算机、通信和其他电子设备制造业,1,17.84033585,0.059623536,0.180797875,20.6600399,0.20002158,0.00141333,0.224299997,0.333333343,0.069343001,0.031985,0.055332009,6.467698726,5.793013608,0.113300003,0.16813843,0,20.56427011
002362,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,1,18.18485641,0.07393384,0.136574581,20.78944206,0.259182721,0.00454156,0.221200004,0.333333343,0.074142002,0.059075002,0.038884457,6.431331082,5.880532986,0.081100002,0.106377579,0,
002362,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,1,18.44774437,0.088615939,0.172702909,20.87118912,0.30882144,0.00236432,0.221299991,0.333333343,0.084806003,0.018472999,-0.014576406,,,0.069899999,0.130573928,0,
002363,2013-12-31,2013,C36,0,汽车制造业,1,17.26455879,0.013996869,0.08972846,21.53347969,0.685555875,0.00119265,0.451799989,0.428571433,0.008944,0.045644999,0.058033716,1.791759469,0,0.135900006,0.08972846,0,
002363,2014-12-31,2014,C36,0,汽车制造业,1,17.38615036,0.015396321,0.108161531,21.55977631,0.661225855,0.00093517,0.451799989,0.428571433,0.008944,0.032648001,0.074299954,2.197224577,0,0.110100001,0.108161531,0,
002363,2015-12-31,2015,C36,0,汽车制造业,1,17.51942635,0.018569201,0.113380589,21.50567627,0.531761348,0.0011992,0.452499986,0.428571433,0.008944,0.037643,0.134409592,2.302585093,0,0.133399993,0.113380589,0,
002363,2016-12-31,2016,C36,0,汽车制造业,1,17.61446953,0.016526444,0.167613268,21.71726418,0.397079587,0.00061496,0.455500007,0.428571433,0.008944,0.035014,0.067157783,2.890371758,0,0.113300003,0.167613268,0,
002363,2017-12-31,2017,C36,0,汽车制造业,1,17.79753685,0.016271496,0.253766418,21.9158783,0.429378211,0.00171808,0.422400028,0.428571433,0.01004,0.025164001,0.084404364,3.33220451,0.693147181,0.081100002,0.253766418,0,
002363,2018-12-31,2018,C36,0,汽车制造业,1,17.86547661,0.016660528,0.225367621,21.96018791,0.450612426,0.00101987,0.422400028,0.428571433,0.01008,0.033117998,0.072446041,,,0.069899999,0.225367621,0,
002364,2011-12-31,2011,C38,1,电气机械及器材制造业,1,16.4912014,0.021027859,0.607155919,20.35310936,0.15843378,0.00211599,0.410899997,0.333333343,0.016156999,0.082584001,0.06743516,3.258096538,1.098612289,0.173199996,0.598306596,0,
002364,2012-12-31,2012,C38,1,电气机械及器材制造业,1,16.99736595,0.025672415,0.422674119,20.65970421,0.195036799,0.00401468,0.395099998,0.333333343,0.016843,0.114781,0.030016681,3.295836866,2.197224577,0.143900007,0.41385296,0,
002364,2013-12-31,2013,C38,1,电气机械及器材制造业,1,17.2452755,0.031330504,0.256709695,20.70843887,0.144478202,0.00090266,0.394300014,0.375,0.019076001,0.108067997,-0.008347266,3.33220451,2.397895273,0.135900006,0.250400752,0,
002364,2014-12-31,2014,C38,1,电气机械及器材制造业,1,17.43984985,0.03108635,0.160536259,20.91083717,0.254569709,0.00391357,0.383699983,0.375,0.020608,0.139509007,-0.004482512,3.465735903,2.63905733,0.110100001,0.157369211,0,
